product_id,date,stock_received,damaged_stock
291238,Jun-23,2,0
313754,Jun-23,1,0
542300,Jun-23,1,0
587420,Jun-23,1,0
914071,Jun-23,1,0
832348,Jun-23,1,0
328457,Jun-23,1,0
228286,Jun-23,1,0
712307,Jun-23,1,0
513199,Jun-23,1,0
890232,Jun-23,1,0
470449,Jun-23,2,0
623234,Jun-23,2,0
606256,Jun-23,1,0
925482,Jun-23,1,0
487931,Jun-23,2,0
901144,Jun-23,1,0
903336,Jun-23,1,0
490602,Jun-23,1,0
287070,Jun-23,2,0
327290,Jun-23,1,0
451933,Jun-23,1,0
820541,Jun-23,1,0
91670,Jun-23,1,0
747801,Jun-23,1,0
677542,Jun-23,1,0
604184,Jun-23,1,0
700048,Jun-23,1,0
473647,Jun-23,1,0
9436,Jun-23,1,0
672059,Jun-23,2,0
803607,Jun-23,1,0
140489,Jun-23,1,0
63769,Jun-23,1,0
449106,Jun-23,2,0
784827,Jun-23,1,0
927651,Jun-23,1,0
707935,Jun-23,1,0
585299,Jun-23,1,0
661577,Jun-23,1,0
131748,Jun-23,1,0
537274,Jun-23,2,0
525531,Jun-23,2,0
913428,Jun-23,1,0
757274,Jun-23,2,0
642612,Jun-23,1,0
760828,Jun-23,2,0
723678,Jun-23,1,0
274207,Jun-23,1,0
837480,Jun-23,2,0
137909,Jun-23,1,0
56589,Jun-23,1,0
26060,Jun-23,2,0
123983,Jun-23,1,0
154179,Jun-23,2,0
298985,Jun-23,1,0
679284,Jun-23,1,0
222892,Jun-23,2,0
516376,Jun-23,1,0
39154,Jun-23,1,0
478531,Jun-23,1,0
284460,Jun-23,1,0
654297,Jun-23,1,0
952124,Jun-23,2,0
818522,Jun-23,2,0
462526,Jun-23,2,0
89084,Jun-23,2,0
888807,Jun-23,1,0
714999,Jun-23,2,0
500739,Jun-23,1,0
500633,Jun-23,2,0
883013,Jun-23,2,0
949818,Jun-23,2,0
361361,Jun-23,1,0
542300,Jun-23,2,0
602241,Jun-23,2,0
107548,Jun-23,2,0
679321,Jun-23,2,0
118820,Jun-23,2,0
667163,Jun-23,1,0
712307,Jun-23,2,0
962054,Jun-23,2,0
890232,Jun-23,2,0
365132,Jun-23,1,0
305754,Jun-23,1,0
611575,Jun-23,1,0
621677,Jun-23,1,0
901144,Jun-23,2,0
764014,Jun-23,2,0
876139,Jun-23,2,0
903336,Jun-23,1,0
120532,Jun-23,1,0
679865,Jun-23,2,0
317242,Jun-23,2,0
451933,Jun-23,1,0
36412,Jun-23,1,0
94225,Jun-23,2,0
18035,Jun-23,2,0
820541,Jun-23,1,0
455755,Jun-23,1,0
589812,Jun-23,1,0
604184,Jun-23,1,0
894539,Jun-23,2,0
739534,Jun-23,1,0
968887,Jun-23,2,0
897083,Jun-23,1,0
448752,Jun-23,1,0
133542,Jun-23,1,0
767398,Jun-23,1,0
9436,Jun-23,1,0
112390,Jun-23,2,0
490939,Jun-23,1,0
672059,Jun-23,1,0
803607,Jun-23,2,0
140489,Jun-23,2,0
684939,Jun-23,1,0
6405,Jun-23,1,0
853932,Jun-23,2,0
433521,Jun-23,1,0
930284,Jun-23,1,0
953175,Jun-23,1,0
942001,Jun-23,1,0
52729,Jun-23,1,0
243235,Jun-23,2,0
186168,Jun-23,2,0
642612,Jun-23,1,0
425341,Jun-23,1,0
771228,Jun-23,1,0
451812,Jun-23,2,0
706112,Jun-23,1,0
137909,Jun-23,2,0
799459,Jun-23,1,0
264803,Jun-23,1,0
851978,Jun-23,1,0
33797,Jun-23,2,0
123983,Jun-23,1,0
298985,Jun-23,1,0
444361,Jun-23,1,0
673058,Jun-23,2,0
114414,Jun-23,2,0
11422,Jun-23,2,0
222892,Jun-23,1,0
516376,Jun-23,2,0
39154,Jun-23,2,0
478531,Jun-23,1,0
818990,Jun-23,2,0
14145,Jun-23,1,0
473929,Jun-23,2,0
77308,Jun-23,1,0
654297,Jun-23,2,0
136533,Jun-23,2,0
500633,Jun-23,1,0
324809,Jun-23,2,0
337168,Jun-23,2,0
659290,Jun-23,2,0
455083,Jun-23,1,0
183929,Jun-23,1,0
592784,Jun-23,1,0
487065,Jun-23,1,0
949818,Jun-23,2,0
952168,Jun-23,1,0
491521,Jun-23,1,0
194682,Jun-23,1,0
681063,Jun-23,1,0
561860,Jun-23,2,0
962054,Jun-23,1,0
532965,Jun-23,1,0
969851,Jun-23,2,0
131937,Jun-23,2,0
721521,Jun-23,2,0
692985,Jun-23,1,0
876139,Jun-23,1,0
120532,Jun-23,1,0
760684,Jun-23,1,0
490602,Jun-23,2,0
131136,Jun-23,1,0
993331,Jun-23,1,0
807452,Jun-23,2,0
461804,Jun-23,1,0
704868,Jun-23,1,0
677542,Jun-23,1,0
604184,Jun-23,1,0
739448,Jun-23,1,0
863930,Jun-23,2,0
647462,Jun-23,1,0
124290,Jun-23,1,0
492958,Jun-23,1,0
615545,Jun-23,2,0
366066,Jun-23,1,0
853932,Jun-23,1,0
4452,Jun-23,1,0
440875,Jun-23,1,0
120385,Jun-23,1,0
564692,Jun-23,2,0
131748,Jun-23,1,0
537274,Jun-23,1,0
760828,Jun-23,1,0
706112,Jun-23,1,0
587645,Jun-23,1,0
566052,Jun-23,1,0
137909,Jun-23,2,0
851978,Jun-23,1,0
992178,Jun-23,1,0
56589,Jun-23,1,0
33797,Jun-23,1,0
444361,Jun-23,1,0
679284,Jun-23,2,0
673058,Jun-23,1,0
153019,Jun-23,2,0
669378,Jun-23,2,0
965755,Jun-23,2,0
516376,Jun-23,1,0
812607,Jun-23,1,0
77308,Jun-23,2,0
654297,Jun-23,1,0
146840,Jun-23,2,0
89084,Jun-23,1,0
888807,Jun-23,2,0
136533,Jun-23,1,0
382511,Jun-23,1,0
891833,Jun-23,2,0
500633,Jun-23,2,0
798639,Jun-23,1,0
659290,Jun-23,1,0
839170,Jun-23,2,0
949818,Jun-23,1,0
690565,Jun-23,1,0
961614,Jun-23,1,0
563740,Jun-23,1,0
990993,Jun-23,2,0
952168,Jun-23,1,0
602241,Jun-23,1,0
567671,Jun-23,1,0
540618,Jun-23,1,0
962591,Jun-23,1,0
687218,Jun-23,1,0
328457,Jun-23,1,0
300159,Jun-23,1,0
667163,Jun-23,2,0
561860,Jun-23,1,0
378676,Jun-23,2,0
689769,Jun-23,1,0
305754,Jun-23,1,0
398340,Jun-23,1,0
623234,Jun-23,1,0
606256,Jun-23,2,0
306177,Jun-23,2,0
692985,Jun-23,1,0
764014,Jun-23,1,0
903336,Jun-23,1,0
945635,Jun-23,1,0
760684,Jun-23,1,0
354409,Jun-23,1,0
937542,Jun-23,1,0
287070,Jun-23,1,0
317242,Jun-23,1,0
644847,Jun-23,1,0
327290,Jun-23,1,0
807452,Jun-23,1,0
36412,Jun-23,1,0
589812,Jun-23,1,0
739534,Jun-23,1,0
968887,Jun-23,2,0
365133,Jun-23,1,0
9436,Jun-23,1,0
684939,Jun-23,2,0
449106,Jun-23,1,0
600767,Jun-23,2,0
970529,Jun-23,1,0
432617,Jun-23,1,0
120385,Jun-23,1,0
661577,Jun-23,1,0
131748,Jun-23,2,0
256783,Jun-23,1,0
186168,Jun-23,1,0
537274,Jun-23,1,0
525531,Jun-23,1,0
642612,Jun-23,2,0
613942,Jun-23,1,0
771228,Jun-23,2,0
723678,Jun-23,1,0
706112,Jun-23,2,0
799459,Jun-23,2,0
851978,Jun-23,1,0
26060,Jun-23,4,0
33797,Jun-23,1,0
153019,Jun-23,1,0
11422,Jun-23,1,0
890623,Jun-23,1,0
284460,Jun-23,1,0
473929,Jun-23,1,0
552883,Jun-23,1,0
555121,Jun-23,1,0
136533,Jun-23,1,0
382511,Jun-23,1,0
798639,Jun-23,1,0
329351,Jun-23,1,0
337168,Jun-23,1,0
455083,Jun-23,1,0
578097,Jun-23,1,0
487065,Jun-23,1,0
313754,Jun-23,1,0
563740,Jun-23,1,0
762527,Jun-23,1,0
194682,Jun-23,1,0
681063,Jun-23,1,0
667163,Jun-23,1,0
712003,Jun-23,1,0
890232,Jun-23,1,0
306177,Jun-23,1,0
903336,Jun-23,1,0
354409,Jun-23,1,0
131136,Jun-23,1,0
697683,Jun-23,1,0
863930,Jun-23,1,0
124290,Jun-23,1,0
63769,Jun-23,1,0
256051,Jun-23,1,0
366066,Jun-23,1,0
953175,Jun-23,1,0
57405,Jun-23,1,0
120385,Jun-23,1,0
951463,Jun-23,1,0
186168,Jun-23,1,0
726958,Jun-23,1,0
784673,Jun-23,1,0
451812,Jun-23,1,0
274207,Jun-23,1,0
557908,Jun-23,1,0
587645,Jun-23,1,0
837480,Jun-23,1,0
154179,Jun-23,1,0
673058,Jun-23,1,0
890623,Jun-23,1,0
812607,Jun-23,1,0
818990,Jun-23,1,0
654297,Jun-23,1,0
952124,Jun-23,1,0
555121,Jun-23,1,0
376447,Jun-23,1,0
146840,Jun-23,1,0
799952,Jun-23,1,0
833557,Jun-23,1,0
324809,Jun-23,1,0
883013,Jun-23,1,0
183929,Jun-23,1,0
361361,Jun-23,1,0
762527,Jun-23,1,0
914071,Jun-23,1,0
567671,Jun-23,1,0
540618,Jun-23,1,0
107548,Jun-23,1,0
679321,Jun-23,1,0
378287,Jun-23,1,0
118820,Jun-23,1,0
228286,Jun-23,1,0
513199,Jun-23,1,0
969851,Jun-23,1,0
398340,Jun-23,1,0
491314,Jun-23,1,0
131937,Jun-23,1,0
652118,Jun-23,1,0
925482,Jun-23,1,0
611575,Jun-23,1,0
272170,Jun-23,1,0
692985,Jun-23,1,0
487931,Jun-23,1,0
993331,Jun-23,1,0
820541,Jun-23,1,0
455755,Jun-23,1,0
697683,Jun-23,1,0
448752,Jun-23,1,0
112390,Jun-23,1,0
753354,Jun-23,1,0
490939,Jun-23,1,0
803607,Jun-23,1,0
799688,Jun-23,1,0
51036,Jun-23,1,0
820973,Jun-23,1,0
440875,Jun-23,1,0
373536,Jun-23,1,0
913428,Jun-23,1,0
760828,Jun-23,1,0
677169,Jun-23,1,0
837480,Jun-23,1,0
137909,Jun-23,1,0
264803,Jun-23,1,0
298985,Jun-23,1,0
965755,Jun-23,1,0
284460,Jun-23,1,0
552883,Jun-23,1,0
397973,Jun-23,1,0
146840,Jun-23,1,0
714999,Jun-23,1,0
15314,Jun-23,1,0
41853,Jun-23,1,0
799952,Jun-23,1,0
578097,Jun-23,1,0
734789,Jun-23,1,0
690565,Jun-23,1,0
832348,Jun-23,1,0
540618,Jun-23,1,0
60619,Jun-23,1,0
378287,Jun-23,1,0
962054,Jun-23,1,0
890232,Jun-23,1,0
532965,Jun-23,1,0
689769,Jun-23,1,0
606256,Jun-23,1,0
187399,Jun-23,1,0
487931,Jun-23,1,0
901144,Jun-23,1,0
876139,Jun-23,1,0
945635,Jun-23,1,0
760684,Jun-23,1,0
679865,Jun-23,1,0
644847,Jun-23,1,0
451933,Jun-23,1,0
36412,Jun-23,1,0
18035,Jun-23,1,0
144124,Jun-23,1,0
747801,Jun-23,1,0
894539,Jun-23,1,0
739448,Jun-23,1,0
672059,Jun-23,1,0
859361,Jun-23,1,0
140154,Jun-23,1,0
784827,Jun-23,1,0
853932,Jun-23,1,0
970529,Jun-23,1,0
942001,Jun-23,1,0
243235,Jun-23,1,0
564692,Jun-23,1,0
186168,Jun-23,1,0
757274,Jun-23,1,0
784673,Jun-23,1,0
723678,Jun-23,1,0
451812,Jun-23,1,0
677169,Jun-23,1,0
26060,Jun-23,1,0
11422,Jun-23,1,0
848226,Jun-23,1,0
516376,Jun-23,1,0
555121,Jun-23,1,0
462526,Jun-23,1,0
891833,Jun-23,1,0
833557,Jun-23,1,0
324809,Jun-23,1,0
291238,Jun-23,1,0
654623,Jun-23,1,0
171602,Jun-23,1,0
962591,Jun-23,1,0
194682,Jun-23,1,0
118820,Jun-23,1,0
712003,Jun-23,1,0
890232,Jun-23,1,0
305754,Jun-23,1,0
470449,Jun-23,1,0
925482,Jun-23,1,0
721521,Jun-23,1,0
120532,Jun-23,1,0
937542,Jun-23,1,0
644847,Jun-23,1,0
993331,Jun-23,1,0
807452,Jun-23,1,0
451933,Jun-23,1,0
18035,Jun-23,1,0
455755,Jun-23,1,0
91670,Jun-23,1,0
144124,Jun-23,1,0
589812,Jun-23,1,0
739448,Jun-23,1,0
897083,Jun-23,1,0
34200,Jun-23,1,0
124290,Jun-23,1,0
140154,Jun-23,1,0
6405,Jun-23,1,0
970529,Jun-23,1,0
927651,Jun-23,1,0
82484,Jun-23,1,0
52729,Jun-23,1,0
913428,Jun-23,1,0
723678,Jun-23,1,0
274207,Jun-23,1,0
587645,Jun-23,1,0
154179,Jun-23,1,0
11422,Jun-23,1,0
222892,Jun-23,1,0
812607,Jun-23,1,0
70969,Jun-23,1,0
462526,Jun-23,1,0
329351,Jun-23,1,0
839170,Jun-23,1,0
455083,Jun-23,1,0
378230,Jun-23,1,0
567671,Jun-23,1,0
481843,Jun-23,1,0
540618,Jun-23,1,0
60619,Jun-23,1,0
194682,Jun-23,1,0
300159,Jun-23,1,0
378287,Jun-23,1,0
667163,Jun-23,1,0
228286,Jun-23,1,0
33955,Jun-23,1,0
652118,Jun-23,1,0
721521,Jun-23,1,0
53833,Jun-23,1,0
945635,Jun-23,1,0
354409,Jun-23,1,0
327290,Jun-23,1,0
807452,Jun-23,1,0
704868,Jun-23,1,0
820541,Jun-23,1,0
91670,Jun-23,1,0
589812,Jun-23,1,0
677542,Jun-23,1,0
739534,Jun-23,1,0
968887,Jun-23,1,0
709916,Jun-23,1,0
133542,Jun-23,1,0
767398,Jun-23,1,0
672059,Jun-23,1,0
803607,Jun-23,1,0
140489,Jun-23,1,0
492958,Jun-23,1,0
970529,Jun-23,1,0
820973,Jun-23,1,0
4452,Jun-23,1,0
432617,Jun-23,1,0
137909,Jun-23,1,0
264803,Jun-23,1,0
992178,Jun-23,1,0
26060,Jun-23,1,0
154179,Jun-23,1,0
153019,Jun-23,1,0
478531,Jun-23,1,0
871592,Jun-23,1,0
70969,Jun-23,1,0
555121,Jun-23,1,0
15314,Jun-23,1,0
67197,Jun-23,1,0
41853,Jun-23,1,0
257719,Jun-23,1,0
329351,Jun-23,1,0
592784,Jun-23,1,0
487065,Jun-23,1,0
961614,Jun-23,1,0
658389,Jun-23,1,0
587420,Jun-23,1,0
567671,Jun-23,1,0
991434,Jun-23,1,0
319388,Jun-23,1,0
107548,Jun-23,1,0
681063,Jun-23,1,0
300159,Jun-23,1,0
228286,Jun-23,1,0
712003,Jun-23,1,0
962054,Jun-23,1,0
365132,Jun-23,1,0
689769,Jun-23,1,0
398340,Jun-23,1,0
187399,Jun-23,1,0
621677,Jun-23,1,0
53833,Jun-23,1,0
876139,Jun-23,1,0
287070,Jun-23,1,0
317242,Jun-23,1,0
993331,Jun-23,1,0
820541,Jun-23,1,0
455755,Jun-23,1,0
91670,Jun-23,1,0
747801,Jun-23,1,0
677542,Jun-23,1,0
897083,Jun-23,1,0
448752,Jun-23,1,0
473647,Jun-23,1,0
385113,Jun-23,1,0
492958,Jun-23,1,0
63769,Jun-23,1,0
615545,Jun-23,1,0
600767,Jun-23,1,0
6405,Jun-23,1,0
51036,Jun-23,1,0
951463,Jun-23,1,0
256783,Jun-23,1,0
525531,Jun-23,1,0
771228,Jun-23,1,0
451812,Jun-23,1,0
679284,Jun-23,1,0
222892,Jun-23,1,0
196719,Jun-23,1,0
818990,Jun-23,1,0
70969,Jun-23,1,0
552883,Jun-23,1,1
888807,Jun-23,1,0
257719,Jun-23,1,0
337168,Jun-23,1,0
839170,Jun-23,1,0
690565,Jun-23,1,1
563740,Jun-23,1,1
990993,Jun-23,1,0
991434,Jun-23,1,0
962591,Jun-23,1,1
398340,Jun-23,1,0
954722,Jun-23,1,1
187399,Jun-23,1,1
611575,Jun-23,1,1
901144,Jun-23,1,0
120532,Jun-23,1,1
760684,Jun-23,1,0
807452,Jun-23,1,0
461804,Jun-23,1,0
144124,Jun-23,1,0
894539,Jun-23,1,1
448752,Jun-23,1,1
133542,Jun-23,1,1
951463,Jun-23,1,0
243235,Jun-23,1,0
613942,Jun-23,1,1
784673,Jun-23,1,0
425341,Jun-23,1,1
274207,Jun-23,1,0
837480,Jun-23,1,0
566052,Jun-23,1,1
799459,Jun-23,1,0
679284,Jun-23,1,0
114414,Jun-23,1,0
890623,Jun-23,1,0
965755,Jun-23,1,0
812607,Jun-23,1,1
847349,Jun-23,1,1
473929,Jun-23,1,0
654297,Jun-23,1,1
89084,Jun-23,1,0
136533,Jun-23,1,0
734789,Jun-23,1,0
949818,Jun-23,1,0
690565,Jun-23,1,0
654623,Jun-23,1,0
990993,Jun-23,1,0
952168,Jun-23,1,1
914071,Jun-23,1,1
567671,Jun-23,1,1
171602,Jun-23,1,0
962591,Jun-23,1,0
561860,Jun-23,1,1
954722,Jun-23,1,0
120532,Jun-23,1,1
287070,Jun-23,1,1
820541,Jun-23,1,0
552496,Jun-23,1,0
604184,Jun-23,1,0
365133,Jun-23,1,0
133542,Jun-23,1,0
490939,Jun-23,1,1
63769,Jun-23,1,0
140154,Jun-23,1,1
449106,Jun-23,1,0
853932,Jun-23,1,0
525531,Jun-23,1,1
757274,Jun-23,1,0
425341,Jun-23,1,0
557908,Jun-23,1,0
799459,Jun-23,1,0
444361,Jun-23,1,0
516376,Jun-23,1,0
847349,Jun-23,1,1
552883,Jun-23,1,0
397973,Jun-23,1,0
217710,Jun-23,1,1
714999,Jun-23,1,1
880510,Jun-23,1,0
799952,Jun-23,1,1
883013,Jun-23,1,0
734789,Jun-23,1,1
563740,Jun-23,1,0
658389,Jun-23,1,1
952168,Jun-23,1,0
481843,Jun-23,1,0
712307,Jun-23,1,1
513199,Jun-23,1,0
962054,Jun-23,1,1
969851,Jun-23,1,0
611575,Jun-23,1,0
306177,Jun-23,1,0
876139,Jun-23,1,0
937542,Jun-23,1,0
451933,Jun-23,1,0
36412,Jun-23,1,1
94225,Jun-23,1,0
897083,Jun-23,1,1
859361,Jun-23,1,0
930284,Jun-23,1,1
757274,Jun-23,1,0
726958,Jun-23,1,0
425341,Jun-23,1,0
478531,Jun-23,1,0
14145,Jun-23,1,1
847349,Jun-23,1,0
77308,Jun-23,1,0
146840,Jun-23,1,0
592784,Jun-23,1,1
319388,Jun-23,1,0
60619,Jun-23,1,0
328457,Jun-23,1,1
712003,Jun-23,1,1
398340,Jun-23,1,1
491314,Jun-23,1,0
33955,Jun-23,1,0
652118,Jun-23,1,1
187399,Jun-23,1,1
272170,Jun-23,1,0
53833,Jun-23,1,0
945635,Jun-23,1,0
679865,Jun-23,1,0
336847,Jun-23,1,0
647462,Jun-23,1,0
34200,Jun-23,1,0
753354,Jun-23,1,0
449106,Jun-23,1,0
186168,Jun-23,1,1
537274,Jun-23,1,0
726958,Jun-23,1,1
642612,Jun-23,1,1
677169,Jun-23,1,0
123983,Jun-23,1,0
444361,Jun-23,1,0
114414,Jun-23,1,1
153019,Jun-23,1,0
669378,Jun-23,1,0
890623,Jun-23,1,1
397973,Jun-23,1,0
555121,Jun-23,1,1
217710,Jun-23,1,0
714999,Jun-23,1,1
382511,Jun-23,1,0
67197,Jun-23,1,0
833557,Jun-23,1,1
578097,Jun-23,1,0
734789,Jun-23,1,0
378230,Jun-23,1,0
762527,Jun-23,1,0
491521,Jun-23,1,0
567671,Jun-23,1,1
378676,Jun-23,1,1
305754,Jun-23,1,1
33955,Jun-23,1,1
470449,Jun-23,1,0
721521,Jun-23,1,1
876139,Jun-23,1,1
760684,Jun-23,1,1
354409,Jun-23,1,1
490602,Jun-23,1,0
317242,Jun-23,1,1
36412,Jun-23,1,1
704868,Jun-23,1,0
435929,Jun-23,1,0
709916,Jun-23,1,0
700048,Jun-23,1,1
897083,Jun-23,1,1
863930,Jun-23,1,0
256051,Jun-23,1,1
706112,Jun-23,1,1
566052,Jun-23,1,0
56589,Jun-23,1,0
154179,Jun-23,1,0
679284,Jun-23,1,0
669378,Jun-23,1,0
965755,Jun-23,1,0
14145,Jun-23,1,1
217710,Jun-23,1,0
146840,Jun-23,1,1
888807,Jun-23,1,0
136533,Jun-23,1,1
257719,Jun-23,1,0
500739,Jun-23,1,0
883013,Jun-23,1,0
313754,Jun-23,1,1
563740,Jun-23,1,1
481843,Jun-23,1,0
991434,Jun-23,1,0
969851,Jun-23,1,0
954722,Jun-23,1,0
187399,Jun-23,1,0
53833,Jun-23,1,0
945635,Jun-23,1,1
327290,Jun-23,1,1
807452,Jun-23,1,1
451933,Jun-23,1,1
36412,Jun-23,1,0
336847,Jun-23,1,0
144124,Jun-23,1,1
894539,Jun-23,1,1
133542,Jun-23,1,1
647462,Jun-23,1,0
140489,Jun-23,1,0
256051,Jun-23,1,0
367391,Jun-23,1,0
757274,Jun-23,1,1
566052,Jun-23,1,0
14145,Jun-23,1,0
952124,Jun-23,1,1
880510,Jun-23,1,1
833557,Jun-23,1,1
659290,Jun-23,1,1
592784,Jun-23,1,0
654623,Jun-23,1,1
658389,Jun-23,1,0
687218,Jun-23,1,0
681063,Jun-23,1,1
561860,Jun-23,1,0
712003,Jun-23,1,0
712307,Jun-23,1,1
513199,Jun-23,1,1
969851,Jun-23,1,1
623234,Jun-23,1,1
606256,Jun-23,1,1
652118,Jun-23,1,0
621677,Jun-23,1,0
692985,Jun-23,1,0
615545,Jun-23,1,1
51036,Jun-23,1,0
585299,Jun-23,1,1
120385,Jun-23,1,1
52729,Jun-23,1,0
951463,Jun-23,1,0
723678,Jun-23,1,0
274207,Jun-23,1,1
848226,Jun-23,1,0
222892,Jun-23,1,1
34186,Jun-23,1,0
349294,Jun-23,1,1
284460,Jun-23,1,1
15314,Jun-23,1,0
324809,Jun-23,1,0
762527,Jun-23,1,0
687218,Jun-23,1,1
681063,Jun-23,1,1
305754,Jun-23,1,0
491314,Jun-23,1,1
490602,Jun-23,1,1
131136,Jun-23,1,1
287070,Jun-23,1,1
679865,Jun-23,1,1
317242,Jun-23,1,1
993331,Jun-23,1,0
968887,Jun-23,1,0
863930,Jun-23,1,0
219598,Jun-23,1,0
6405,Jun-23,1,0
367391,Jun-23,1,0
433521,Jun-23,1,0
707935,Jun-23,1,1
661577,Jun-23,1,1
14145,Jun-23,1,0
136533,Jun-23,1,0
500739,Jun-23,1,1
171602,Jun-23,1,0
107548,Jun-23,1,0
679321,Jun-23,1,0
606256,Jun-23,1,1
925482,Jun-23,1,0
131136,Jun-23,1,1
327290,Jun-23,1,1
704868,Jun-23,1,0
91670,Jun-23,1,1
697683,Jun-23,1,1
739448,Jun-23,1,0
473647,Jun-23,1,0
140154,Jun-23,1,0
820973,Jun-23,1,1
564692,Jun-23,1,1
613942,Jun-23,1,0
784673,Jun-23,1,0
851978,Jun-23,1,1
992178,Jun-23,1,0
298985,Jun-23,1,0
196719,Jun-23,1,1
70969,Jun-23,1,0
376447,Jun-23,1,0
41853,Jun-23,1,0
257719,Jun-23,1,1
891833,Jun-23,1,0
183929,Jun-23,1,0
291238,Jun-23,1,1
306177,Jun-23,1,0
937542,Jun-23,1,0
94225,Jun-23,1,0
700048,Jun-23,1,1
525531,Jun-23,1,0
123983,Jun-23,1,1
240179,Jun-23,1,0
196719,Jun-23,1,0
487065,Jun-23,1,1
542300,Jun-23,1,0
602241,Jun-23,1,1
587420,Jun-23,1,1
914071,Jun-23,1,1
513199,Jun-23,1,1
187399,Jun-23,1,0
968887,Jun-23,1,0
51036,Jun-23,1,1
367391,Jun-23,1,0
373536,Jun-23,1,1
557908,Jun-23,1,0
137909,Jun-23,1,0
39154,Jun-23,1,1
952124,Jun-23,1,0
798639,Jun-23,1,1
883013,Jun-23,1,1
961614,Jun-23,1,1
313754,Jun-23,1,0
542300,Jun-23,1,1
602241,Jun-23,1,1
587420,Jun-23,1,0
491314,Jun-23,1,0
652118,Jun-23,1,0
490602,Jun-23,1,1
94225,Jun-23,1,1
753354,Jun-23,1,1
726958,Jun-23,1,1
851978,Jun-23,1,1
34186,Jun-23,1,0
397973,Jun-23,1,1
880510,Jun-23,1,0
658389,Jun-23,1,0
491521,Jun-23,1,0
532965,Jun-23,1,1
954722,Jun-23,1,0
925482,Jun-23,1,1
621677,Jun-23,1,0
131136,Jun-23,1,0
894539,Jun-23,1,1
709916,Jun-23,1,0
473647,Jun-23,1,1
799459,Jun-23,1,1
114414,Jun-23,1,1
34186,Jun-23,1,1
871592,Jun-23,1,0
67197,Jun-23,1,0
990993,Jun-23,1,1
667163,Jun-23,1,1
487931,Jun-23,1,0
747801,Jun-23,1,0
385113,Jun-23,1,0
647462,Jun-23,1,1
753354,Jun-23,1,1
859361,Jun-23,1,0
449106,Jun-23,1,1
291238,Jun-23,1,0
378230,Jun-23,1,1
602241,Jun-23,1,0
491521,Jun-23,1,1
171602,Jun-23,1,1
60619,Jun-23,1,1
228286,Jun-23,1,0
378676,Jun-23,1,0
131136,Jun-23,1,1
644847,Jun-23,1,1
336847,Jun-23,1,0
739448,Jun-23,1,1
820973,Jun-23,1,0
256783,Jun-23,1,0
237083,Jun-23,1,1
669378,Jun-23,1,1
890623,Jun-23,1,0
349294,Jun-23,1,0
284460,Jun-23,1,1
397973,Jun-23,1,1
41853,Jun-23,1,0
500633,Jun-23,1,1
832348,Jun-23,1,1
481843,Jun-23,1,0
991434,Jun-23,1,1
118820,Jun-23,1,1
53833,Jun-23,1,1
34200,Jun-23,1,1
140489,Jun-23,1,1
799688,Jun-23,1,0
243235,Jun-23,1,1
516376,Jun-23,1,1
397973,Jun-23,1,0
888807,Jun-23,1,1
481843,Jun-23,1,1
60619,Jun-23,1,1
652118,Jun-23,1,1
490602,Jun-23,1,0
18035,Jun-23,1,0
587645,Jun-23,1,1
123983,Jun-23,1,0
237083,Jun-23,1,0
240179,Jun-23,1,0
673058,Jun-23,1,1
39154,Jun-23,1,0
818990,Jun-23,1,0
871592,Jun-23,1,1
818522,Jun-23,1,1
500739,Jun-23,1,0
455083,Jun-23,1,1
378230,Jun-23,1,1
561860,Jun-23,1,0
532965,Jun-23,1,0
365132,Jun-23,1,1
435929,Jun-23,1,0
9436,Jun-23,1,1
112390,Jun-23,1,0
366066,Jun-23,1,0
237083,Jun-23,1,0
196719,Jun-23,1,0
217710,Jun-23,1,0
798639,Jun-23,1,1
329351,Jun-23,1,0
712307,Jun-23,1,1
34200,Jun-23,1,0
243235,Jun-23,1,0
566052,Jun-23,1,1
818990,Jun-23,1,0
217710,Jun-23,1,1
15314,Jun-23,1,0
741341,Jun-23,1,0
500739,Jun-23,1,0
324809,Jun-23,1,1
961614,Jun-23,1,1
687218,Jun-23,1,0
859361,Jun-23,1,0
661577,Jun-23,1,0
726958,Jun-23,1,0
557908,Jun-23,1,1
237083,Jun-23,1,0
153019,Jul-23,1,1
848226,Jul-23,1,0
890623,Jul-23,1,1
39154,Jul-23,1,0
34186,Jul-23,1,0
196719,Jul-23,1,0
818990,Jul-23,1,0
284460,Jul-23,1,1
77308,Jul-23,1,0
654297,Jul-23,1,0
952124,Jul-23,1,0
555121,Jul-23,1,0
376447,Jul-23,1,0
146840,Jul-23,1,0
89084,Jul-23,1,1
382511,Jul-23,1,0
15314,Jul-23,1,0
500633,Jul-23,1,0
798639,Jul-23,1,0
337168,Jul-23,1,0
839170,Jul-23,1,0
734789,Jul-23,1,0
690565,Jul-23,1,0
313754,Jul-23,1,0
563740,Jul-23,1,0
378230,Jul-23,1,0
990993,Jul-23,1,0
952168,Jul-23,1,1
542300,Jul-23,1,1
602241,Jul-23,1,0
914071,Jul-23,1,0
832348,Jul-23,1,0
567671,Jul-23,1,1
319388,Jul-23,1,0
107548,Jul-23,1,0
687218,Jul-23,1,0
667163,Jul-23,1,1
561860,Jul-23,1,1
712003,Jul-23,1,0
378676,Jul-23,1,0
532965,Jul-23,1,1
954722,Jul-23,1,0
131937,Jul-23,1,0
652118,Jul-23,1,1
187399,Jul-23,1,0
